articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn,premiumPrc,search_day
2201460137,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,4/B1,,SAME,False,110억,1814,4925,,20220113,,,,0,보는분들이 다 이쁘대요,['10년이내'],공장,1,0.0,110억,110억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201460137,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201460137,False,True,0,0,False,주식회사 공장랜드부동산중개법인,r2658589,False,False,False,False,,N,,20220212
2201470312,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,360,SAME,False,"3,600",1493,3721,,20220113,,,,0,"아주싼공장, 인력수급 용의,화뭏겸용승강기,",['25년이내'],공장,1,0.0,"3,600/360","3,600/360",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201470312,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201470312,False,True,0,0,False,주식회사 공장랜드부동산중개법인,r2658589,False,False,False,False,,N,,20220212
2201452084,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,230,SAME,False,"2,300",1530,3110,,20220113,,,,0,1층75,"['25년이상', '융자금없는']",공장,1,0.0,"2,300/230","2,300/230",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201452084,,False,True,,False,False,0,0,False,복있는공인,kwy5658,False,False,False,False,,N,,20220212
2201452385,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/B1,600,SAME,False,"6,000",1359,4933,,20220113,,,,0,2층330,"['10년이내', '융자금없는', '역세권']",공장,1,0.0,"6,000/600","6,000/600",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201452385,,False,True,,False,False,0,0,False,복있는공인,kwy5658,False,False,False,False,,N,,20220212
2201387704,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,3/B1,,SAME,False,43억,1650,3258,,20220113,,,,0,투자성좋은 저렴한 공장,['25년이상'],공장,1,0.0,43억,43억,industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2201387704,,False,True,http://land.daara.co.kr/n_link.php?UID=2201387704,False,True,0,0,False,에이스공인중개사사무소,a4730022,False,False,False,False,,N,,20220212
2201399285,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,210,SAME,False,"2,100",1230,247,,20220113,,,,0,1층70ㅍ 층고6m,"['25년이내', '융자금없는']",공장,1,0.0,"2,100/210","2,100/210",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201399285,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201399285,False,True,0,0,False,공장24시공인중개사사무소,p1154919,False,False,False,False,,N,,20220212
2201400314,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,100,SAME,False,"1,000",1980,234,,20220113,,,,0,2층 75ㅍ,"['25년이상', '융자금없는']",공장,1,0.0,"1,000/100","1,000/100",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201400314,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201400314,False,True,0,0,False,공장24시공인중개사사무소,p1154919,False,False,False,False,,N,,20220212
2201352705,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,4/15,110,SAME,False,"1,200",98,86,,20220113,,,,0,제이타워3차 4층공장  전용26ㅍ 베란다2.5ㅍ,"['2년이내', '역세권', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"1,200/110","1,200/110",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201352705,,False,True,,False,False,0,0,False,모아부동산컨설팅공인,5291588,False,False,False,False,,N,,20220212
2201388037,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,140,SAME,False,"1,400",1000,1000,,20220113,,,,0,저렴한임대료 130,"['25년이상', '융자금없는']",공장,1,0.0,"1,400/140","1,400/140",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2201388037,,False,True,http://land.daara.co.kr/n_link.php?UID=2201388037,False,True,0,0,False,에이스공인중개사사무소,a4730022,False,False,False,False,,N,,20220212
2201387094,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,360,SAME,False,"3,600",1660,5990,,20220113,,,,0,깨끗한공장 180,"['10년이내', '융자금없는', '역세권']",공장,1,0.0,"3,600/360","3,600/360",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2201387094,,False,True,http://land.daara.co.kr/n_link.php?UID=2201387094,False,True,0,0,False,에이스공인중개사사무소,a4730022,False,False,False,False,,N,,20220212
2201387558,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,240,SAME,False,"2,400",9000,9000,,20220113,,,,0,저렴한임대료 3층 150,"['25년이상', '융자금없는', '역세권']",공장,1,0.0,"2,400/240","2,400/240",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2201387558,,False,True,http://land.daara.co.kr/n_link.php?UID=2201387558,False,True,0,0,False,에이스공인중개사사무소,a4730022,False,False,False,False,,N,,20220212
2204298762,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,NONE,1/-,"1,000",SAME,False,1억,1530,1137,,20220209,,,,0,,['10년이내'],공장,1,,"1억/1,000","1억/1,000",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2204298762,,False,False,,False,False,0,0,False,광명공인중개사사무소,,False,False,False,False,,N,,20220212
2204144307,상가건물,R0,GM,건물,D03,상가건물,A1,매매,NONE,4/B1,,SAME,False,"23억 5,000",260,494,,20220208,,,,0,,['25년이상'],상가건물,1,,"23억 5,000","23억 5,000",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2204144307,,False,False,,False,False,37.520033,126.706544,True,트리플공인중개사사무소,triple3500,False,False,False,False,,N,,20220212
2204136329,상가건물,R0,GM,건물,D03,상가건물,A1,매매,NONE,2/-,,SAME,False,38억,450,535,,20220208,,,,0,"유동인구,차량통행많고,6천세대 배후건설중,세안고,미래가치굿","['25년이상', '관리비10만원이하']",상가건물,1,,38억,38억,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2204136329,,False,False,,False,False,37.519029,126.704217,True,다복부동산공인중개사사무소,ry15240,False,False,False,False,,N,,20220212
2203926794,일반사무실,R0,SMS,사무실,D01,사무실,B2,월세,NONE,4/5,40,SAME,False,"1,000",39,39,동향,20220207,,,,0,"입주즉시,엘베있음,가격협의","['25년이상', '융자금적은', '엘리베이터', '총5층']",일반사무실,2,,"1,200/70","1,000/40",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2203926794,,False,False,,False,False,37.51999,126.710065,True,광명공인중개사사무소,jhy5194252,False,False,False,False,,N,,20220212
2203926037,일반사무실,R0,SMS,사무실,D01,사무실,B2,월세,NONE,4/5,50,SAME,False,"1,000",60,50,동향,20220207,,,,0,"올수리,공실,엘유있음,화장실별도","['25년이내', '융자금적은', '총5층', '동향']",일반사무실,1,,"1,000/50","1,000/50",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2203926037,,False,False,,False,False,37.519992,126.708162,True,광명공인중개사사무소,jhy5194252,False,False,False,False,,N,,20220212
2203774263,일반사무실,R0,SMS,사무실,D01,사무실,B2,월세,NONE,4/7,70,SAME,False,"1,200",138,138,동향,20220205,,,,0,수리후 6개월 사용함,"['25년이상', '융자금적은', '주차가능', '동향']",일반사무실,2,,"1,200/70","1,000/40",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2203774263,,False,False,,False,False,37.51999,126.710065,True,우민공인중개사사무소,ty4374,False,False,False,False,,N,,20220212
2203652005,대,R0,TJ,토지,E03,토지/임야,A1,매매,NONE,,,SAME,False,12억,1426,0,,20220204,,,,0,주변시세보다싼그린벨트의대지.요양원강력추천.2차선도로접,[],대,1,,12억,12억,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2203652005,,False,False,,False,False,0,0,False,엘리트공인중개사사무소,,False,False,False,False,,N,,20220212
2203182674,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,NONE,3/B1,150,SAME,False,"1,500",481027,110,,20220129,,,,0,갈산역세권 지식산업센타 공장,"['2년이내', '역세권']",공장,1,,"1,500/150","1,500/150",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2203182674,,False,False,,False,False,0,0,False,정원공인중개사사무소,,False,False,False,False,,N,,20220212
2202994792,상가건물,R0,GM,건물,D03,상가건물,B2,월세,NONE,2/-,300,SAME,False,"5,000",654,389,,20220127,,,,0,산곡역5분  스크린골프장등 체육시설 추천 합니다.,"['25년이내', '관리비10만원이하']",상가건물,1,,"5,000/300","5,000/300",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2202994792,,False,False,,False,False,37.517973,126.703931,True,리치공인중개사사무소,a5149200,False,False,False,False,,N,,20220212
2202747671,일반사무실,R0,SMS,사무실,D01,사무실,B2,월세,NONE,2/4,100,INCREASE,False,"2,000",130,121,동향,20220125,,,,0,,"['25년이상', '융자금적은', '총4층', '동향']",일반사무실,1,,"2,000/100","2,000/100",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2202747671,,False,False,,False,False,37.520191,126.707318,True,열매부동산공인중개사사무소,fruit548,False,False,False,False,,N,,20220212
2202730621,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,NONE,3/15,,SAME,False,20억,742,376,,20220125,,,,0,인천지하철 갈산역 도보7분,"['2년이내', '주차가능', '엘리베이터', '천장에어컨']",지식산업센터,1,,20억,20억,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2202730621,,False,False,,False,False,0,0,False,구월공인중개사사무소,gu4279944,False,False,False,False,,N,,20220212
2202505606,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,NONE,2/-,,SAME,False,23억,348,500,,20220122,,,,0,"1층은 창고형,  2층은 사무실,  가격조정안한다고 합니다 ","['10년이내', '총2층']",공장,1,,23억,23억,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2202505606,,False,False,,False,False,0,0,False,강호공인중개사사무소,,False,False,False,False,,N,,20220212
2202486768,일반사무실,R0,SMS,사무실,D01,사무실,B2,월세,NONE,7/7,55,SAME,False,700,72,60,동향,20220122,,,,0,소형사무실.탕비실없음,"['10년이내', '융자금없는', '동향']",일반사무실,1,,700/55,700/55,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2202486768,,False,False,,False,False,37.514811,126.706023,True,우민공인중개사사무소,ty4374,False,False,False,False,,N,,20220212
2202048159,대,R0,TJ,토지,E03,토지/임야,A1,매매,NONE,,,SAME,False,15억,386,0,,20220119,,,,0,"삼거리코너, 현 주차장 임대중. 오피스텔, 다가구주택 추천 ",[],대,1,,15억,15억,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2202048159,,False,False,,False,False,0,0,False,휴플러스공인중개사사무소,,False,False,False,False,,N,,20220212
2201801282,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,NONE,3/-,360,SAME,False,"3,600",900,1490,,20220117,,,,0,"깨끗,신축,관리비 실비","['2년이내', '총3층']",공장,1,,"3,600/360","3,600/360",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2201801282,,False,False,,False,False,0,0,False,이병오공인중개사사무소,,False,False,False,False,,N,,20220212
2201774871,일반사무실,R0,SMS,사무실,D01,사무실,B2,월세,NONE,2/4,50,SAME,False,500,121,50,북향,20220117,,,,0,,"['25년이상', '역세권', '관리비10만원이하', '총4층']",일반사무실,1,,500/50,500/50,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2201774871,,False,False,,False,False,37.510426,126.704239,True,KB공인중개사사무소,rpcns72,False,False,False,False,,N,,20220212
2201691863,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,NONE,5/-,,SAME,False,100억,1652,4405,,20220115,,,,0,"단독 공장 으로  갈산역에서 도보10분거리  준공업지역,진입도로14미터 ","['15년이내', '엘리베이터', '총5층']",공장,1,,100억,100억,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2201691863,,False,False,,False,False,0,0,False,대덕노바체공인중개사사무소,novache,False,False,False,False,,N,,20220212
2201698256,일반사무실,R0,SMS,사무실,D01,사무실,B2,월세,NONE,2/5,200,SAME,False,"3,000",267,267,남향,20220115,,,,0,"엘베,주차장있고,권리금무,체육관,학원,사무실,의원,작업실적합","['25년이상', '융자금없는', '역세권', '주차가능']",일반사무실,1,,"3,000/200","3,000/200",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2201698256,,False,False,,False,False,37.50792,126.717738,True,다복부동산공인중개사사무소,ry15240,False,False,False,False,,N,,20220212
2201442138,대,R0,TJ,토지,E03,토지/임야,A1,매매,NONE,,,SAME,False,210억,3970,0,,20220113,,,,0,,[],대,1,,210억,210억,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2201442138,,False,False,,False,False,0,0,False,베스트공인중개사사무소,rory06320,False,False,False,False,,N,,20220212
2204598279,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,4/8,40,SAME,False,500,58,36,북향,20220211,,,,0,"깔끔한 사무실, 3월초 협의","['25년이내', '융자금없는', '역세권', '관리비10만원이하']",중소형사무실,1,0.0,500/40,500/40,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204598279,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204598279,False,True,37.507883,126.735422,True,부동산랜드삼산타운점,5164300,False,False,False,False,,N,,20220212
2204373391,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,2/4,100,SAME,False,"1,000",127,120,남향,20220210,,,,0,.현재 학원운영중. 다른 업종 가능.,"['25년이내', '융자금없는', '주차가능', '총4층']",중소형사무실,1,0.0,"1,000/100","1,000/100",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204373391,,False,True,,False,False,0,0,False,임광그대가공인중개사사무소,2125b,False,False,False,False,,N,,20220212
2204547403,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,8/8,40,SAME,False,500,28,28,,20220211,,,,0,"깨끗해요,수도시설,냉장고,입주협의.","['융자금없는', '역세권']",중소형사무실,1,0.0,500/40,500/40,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204547403,,False,True,,False,False,37.507883,126.735422,True,삼산114공인중개사사무소,bestsamsan114,False,False,False,False,,N,,20220212
2204530141,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,8/8,35,SAME,False,500,59,34,남향,20220211,,,,0,,"['융자금없는', '역세권', '관리비10만원이하', '주차가능']",중소형사무실,1,0.0,500/35,500/35,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204530141,,False,True,,False,False,37.507867,126.735739,True,삼성공인중개사사무소,sam3300600,False,False,False,False,,N,,20220212
2204529742,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,8/11,75,SAME,False,"1,000",148,76,남향,20220211,,,,0,"환한사무실,칸막이됨.지하철즉시,아주깔끔해요","['25년이내', '융자금없는', '역세권', '관리비20만원이하']",중소형사무실,1,0.0,"1,000/75","1,000/75",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204529742,,False,True,,False,False,37.507264,126.733541,True,삼성공인중개사사무소,sam3300600,False,False,False,False,,N,,20220212
2204528451,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,5/8,60,SAME,False,"1,000",79,49,남향,20220211,,,,0,,"['25년이내', '융자금없는', '역세권', '남향']",중소형사무실,1,0.0,"1,000/60","1,000/60",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204528451,,False,True,,False,False,37.507914,126.734781,True,삼성공인중개사사무소,sam3300600,False,False,False,False,,N,,20220212
2204326071,상가건물,R0,GM,건물,D03,상가건물,A1,매매,DOC,1/-,,SAME,False,17억,323,188,,20220210,,,,0,4차선도로에 접한 코너 단층 상가,['25년이상'],상가건물,1,0.0,17억,17억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204326071,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204326071,False,True,37.522481,126.735599,True,태양부동산공인중개사사무소,bulkkott0044,False,False,False,False,,N,,20220212
2204415075,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,10/12,230,SAME,False,"3,000",198,115,,20220210,,,,0,"삼산동 굴포천역1분,관리잘되고 깔끔한 사무실","['25년이내', '융자금없는', '역세권', '주차가능']",중소형사무실,1,0.0,"3,000/230","3,000/230",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204415075,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204415075,False,True,37.507238,126.733862,True,금강공인중개사사무소,da10080,False,False,False,False,,N,,20220212
2204422033,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,7/12,110,SAME,False,"1,500",138,92,,20220210,,,,0,"굴포천역 1분,룸2개,탕비실","['25년이내', '융자금없는', '역세권', '관리비20만원이하']",중소형사무실,1,0.0,"1,500/110","1,500/110",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204422033,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204422033,False,True,37.508394,126.73297,True,금강공인중개사사무소,da10080,False,False,False,False,,N,,20220212
2204416377,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,4/8,45,SAME,False,500,60,29,,20220210,,,,0,"삼산동 굴포천역 아주깔끔한 사무실,에어컨 있음","['25년이내', '융자금없는', '역세권', '관리비10만원이하']",중소형사무실,1,0.0,500/45,500/45,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204416377,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204416377,False,True,37.507575,126.735079,True,금강공인중개사사무소,da10080,False,False,False,False,,N,,20220212
2204183358,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,11/11,90,SAME,False,"1,000",100,63,북향,20220209,,,,0,역세권 에어컨 수도시설 있음 아주깔끔,"['25년이내', '융자금없는', '역세권', '관리비20만원이하']",중소형사무실,1,0.0,"1,000/90","1,000/90",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2204183358,,False,True,,False,False,37.507264,126.733541,True,부동산랜드삼산공인중개사사무소,5164300,False,False,False,False,,N,,20220212
2204298007,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,11/11,450,SAME,False,1억,566,354,남향,20220209,,,,0,초역세권 깨끗한 건물 즉시 입주 가능,"['15년이내', '융자금없는', '역세권', '주차가능']",중소형사무실,1,0.0,1억/450,1억/450,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2204298007,,False,True,,False,False,37.507285,126.733214,True,부동산랜드삼산공인중개사사무소,5164300,False,False,False,False,,N,,20220212
2204158815,대형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,4/6,260,SAME,False,"5,000",300,277,북향,20220208,,,,0,삼산사서리 인근 위치가 좋아요,"['25년이내', '융자금적은', '북향']",대형사무실,1,0.0,"5,000/260","5,000/260",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204158815,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204158815,False,True,37.517175,126.734715,True,스마트공인중개사,330-8885,False,False,False,False,,N,,20220212
2204088154,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,10/11,200,SAME,False,"3,000",264,181,북향,20220208,,,,0,"관리잘된 건물,아주깔끔해요,7호선즉시","['25년이내', '융자금없는', '역세권', '주차가능']",중소형사무실,1,0.0,"3,000/200","3,000/200",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204088154,,False,True,,False,False,37.507285,126.733214,True,삼성공인중개사사무소,sam3300600,False,False,False,False,,N,,20220212
2204085693,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,8/8,40,SAME,False,500,54,34,북향,20220208,,,,0,,"['25년이내', '융자금없는', '역세권', '관리비10만원이하']",중소형사무실,1,0.0,500/40,500/40,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204085693,,False,True,,False,False,37.507883,126.735422,True,삼성공인중개사사무소,sam3300600,False,False,False,False,,N,,20220212
2203841977,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,4/8,45,SAME,False,500,33,33,북향,20220207,,,,0,소호사무실. 도배. 등교체로 아주 깨끗. 입주협의,"['25년이내', '융자금없는', '역세권', '주차가능']",중소형사무실,1,0.0,500/45,500/45,R114,부동산114,https://www.r114.com/z/depot/public/ArticleFromNbp.r114?UID=2203841977,,False,True,https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=2203841977,False,True,37.507594,126.734755,True,지성부동산공인,g3234499,False,False,False,False,,N,,20220212
2203913645,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,4/11,60,SAME,False,500,76,49,북향,20220207,,,,0,,"['25년이내', '융자금적은', '역세권', '북향']",중소형사무실,1,0.0,500/60,500/60,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203913645,,False,True,,False,False,37.507264,126.733541,True,삼성공인중개사사무소,sam3300600,False,False,False,False,,N,,20220212
2203951426,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,4/12,130,SAME,False,"2,000",207,129,,20220207,,,,0,"삼산동 역세권위치 사무실,즉시입주, 깔끔함","['25년이내', '융자금없는', '역세권']",중소형사무실,1,0.0,"2,000/130","2,000/130",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203951426,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203951426,False,True,37.507205,126.734734,True,금강공인중개사사무소,da10080,False,False,False,False,,N,,20220212
2203952008,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,8/8,75,SAME,False,"1,000",81,49,,20220207,,,,0,"삼산동 리모델링 사무실,에어컨,룸 있음","['25년이내', '융자금없는', '역세권', '천장에어컨']",중소형사무실,1,0.0,"1,000/75","1,000/75",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203952008,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203952008,False,True,37.507899,126.735105,True,금강공인중개사사무소,da10080,False,False,False,False,,N,,20220212
2203996136,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,2/4,90,SAME,False,"2,000",200,200,,20220207,,,,0,초등학교 바로인접 대로변으로 학원 의원 추천 사무실등등,"['25년이상', '융자금없는', '관리비20만원이하', '주차가능']",중소형사무실,1,0.0,"2,000/90","2,000/90",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203996136,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203996136,False,True,37.520791,126.737754,True,럭키공인중개사사무소,al5735,False,False,False,False,,N,,20220212
2203310704,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,5/12,160,SAME,False,"2,000",216,135,남향,20220203,,,,0,빠른입주가능 화장실내부에 있음 학원 사무실추천,"['25년이내', '융자금없는', '역세권', '남향']",중소형사무실,1,0.0,"2,000/160","2,000/160",DRAPT,닥터아파트,http://naver.drapt.com/rd.php?UID=2203310704,,False,True,http://m.drapt.com/rd.php?UID=2203310704,False,True,0,0,False,올리브공인중개사 사무소,goodfl01,False,False,False,False,,N,,20220212
2202928462,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,5/12,160,SAME,False,"2,000",250,135,남향,20220127,,,,0,"굴포천역역세권,엘베있음,대로변 가시성좋음,삼산상업지역","['25년이내', '융자금없는', '역세권', '관리비20만원이하']",중소형사무실,1,0.0,"2,000/160","2,000/160",NEONET,부동산뱅크,http://www.neonet.co.kr/rd/rd.php?UID=2202928462,,False,True,,False,False,37.507205,126.734734,True,래미안부동산공인중개사사무소,sjh0216488,False,False,False,False,,N,,20220212
2202864402,대형사무실,R0,SMS,사무실,D01,사무실,B2,월세,NDOC1,8/12,700,SAME,False,1억,920,554,남서향,20220126,,,,0,삼산체육관역초역세권 우수학군 코너상가,"['25년이내', '융자금적은', '주차가능', '엘리베이터']",대형사무실,1,0.0,1억/700,1억/700,sunbang,선방,http://homesdid.co.kr/rd.asp?UID=2202864402,,False,True,,False,False,37.508239,126.736133,True,JS공인중개사 : 010-8981-9304,walnutree015,False,False,False,False,,N,,20220212
2202667950,대형사무실,R0,SMS,사무실,D01,사무실,B2,월세,NDOC1,8/12,950,SAME,False,2억,605,365,남동향,20220125,,,,0,"삼산체육관역초역세권 ,조망권우수","['25년이내', '융자금없는', '엘리베이터', '화재경보기']",대형사무실,1,0.0,2억/950,2억/950,sunbang,선방,http://homesdid.co.kr/rd.asp?UID=2202667950,,False,True,,False,False,37.508239,126.736133,True,JS공인중개사 : 010-8981-9304,walnutree015,False,False,False,False,,N,,20220212
2203577505,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/B1,240,SAME,False,"2,400",7344,5203,,20220204,,,,0,1층75층고9 높음 제조업최적,"['25년이상', '융자금없는', '엘리베이터']",공장,1,0.0,"2,400/240","2,400/240",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203577505,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203577505,False,True,37.523219,126.733961,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,,20220212
2203628036,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,11/11,90,SAME,False,"1,000",99,62,북향,20220204,,,,0,"최신시설,냉난방,수도시설완비,7호선도보5분거리,이사협의","['25년이내', '융자금없는', '역세권', '관리비20만원이하']",중소형사무실,1,0.0,"1,000/90","1,000/90",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203628036,,False,True,,False,False,37.507264,126.733541,True,삼성공인중개사사무소,sam3300600,False,False,False,False,,N,,20220212
2203535217,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,8/12,120,SAME,False,"1,000",159,99,북서향,20220204,,,,0,"굴포천역 중심상업지,개방감굿,탕비실,룸1","['25년이내', '융자금없는', '역세권', '관리비20만원이하']",중소형사무실,1,0.0,"1,000/120","1,000/120",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203535217,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203535217,False,True,37.507205,126.734734,True,멘토공인중개사사무소,a5148800,False,False,False,False,,N,,20220212
