articleNo,articleName,articleSubName,cpId,cortarNo,tradeBuildingTypeCode,exposeStartYMD,exposeEndYMD,articleConfirmYMD,tradeCompleteYN,totalDongCount,buildingTypeName,articleStatusCode,articleTypeCode,realestateTypeCode,realestateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,verificationTypeName,applyYN,directTradeYN,mapLocationIndicationYn,latitude,longitude,location,pnu,cityNo,cityName,divisionName,sectionName,realtorId,walkingTimeToNearSubway,grandPlanList,detailAddress,etcAddress,exposureAddress,virtualAddressYn,roomCount,bathroomCount,householdCount,moveInTypeCode,moveInTypeName,moveInPossibleYmd,monthlyManagementCost,buildingName,buildingTypeCode,articleFeatureDescription,detailDescription,parkingCount,parkingPossibleYN,duplexYN,floorLayerName,hasBuildingUnitInfo,lawUsage,tagList,isInterest,isFalseHoodDeclared,isBlockFalseHood,detailAddressYn,isComplex,isOwnerTradeCompleted,currentUsage,recommendUsage,electricPowerTypeCode,electricPowerTypeName,moveInDiscussionPossibleYN,jibunAddressExposureYn
2201534858,지식산업센터 부평제이타워3차,,bizmk,2823710400,ROOM,20220118,20220217,20220117,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,SITE,현장,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,5291588,8,,,1030,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평제이타워3차,E0203,,"전용26P/베란다2.5.P/복층29P 
드라이브인 10층공장
공장앞 .5톤 차량 진입 가능 상하차 가능
동력25KW(삼상380)
",939.0,Y,N,단층,False,공장,"2년이내,역세권,주차가능,엘리베이터",False,False,False,N,False,False,공장,공장 및 창고,,,,
2201496766,공장,,bizmk,2823710400,BILD,20220118,20220217,20220117,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,SITE,현장,N,N,Y,37.5232988,126.7118662,37.5232988126.7118662,2823710400104030000,2800000000,인천시,부평구,청천동,,0,,,3층전체,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,리프트유 신축 고5미터,"♣. 인천, 부평지역 일대 공장 /창고 /매매 및 임대 전문청천동 탑공장부동산 공인중개사 사무소입니다 . 
♣. 다양한 매물 보유하고 있습니다 . 
♣. 공장 및 창고, 소형, 대형평수 임대 및 매매 다양한 물량 보유하고 있습니다.
 ♣. 원하시는 매물은 신속하게 찾아드리겠습니다. 
♣. 궁금하신점 있으시면 365일 24시간 언제든 전화 주시면 최선을 다해 성심 성의껏답변해 드리겠습니다. 
♣. 임대 및 매매 물건 접수 받습니다 
♣. 공인중개사 : 이강혁 010-3892-3870 / ☎032-505-2489 
♣. 감사합니다 . 
♣. 귀사의 무궁한 발전을 기원합니다.",0.0,,N,단층,False,공장,융자금없는,False,False,False,N,False,False,,,,,,
2203542550,공장 우림라이온스밸리,,SERVE,2823710400,BILD,20220204,20220306,20220204,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5174326,126.7194344,37.5174326126.7194344,2823710400104250000,2800000000,인천시,부평구,청천동,,5,,,비-106호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,우림라이온스밸리,E0201,1층으로 층고 4m 전용32ㅍ,"*갈산역 연결 교통여건 최상
*1층 귀한 임대매물로 전요 32ㅍ
*물건 상하차하여 이동하기 쉬운 1층
*임대료 조정가능",0.0,,N,단층,False,공장,"25년이내,융자금없는,역세권",False,False,False,N,False,False,,,,,,
2203576567,공장,,SERVE,2823710400,BILD,20220204,20220306,20220204,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5176841,126.6888658,37.5176841126.6888658,2823710400100700000,2800000000,인천시,부평구,청천동,gonddantower,0,,,2층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,2층120 공실 엘베있음 분할 가능 ,"◎120P 임대료 180만
◎화물엘베 有 내부시설깔끔
◎공실 즉시입주가능 
◎40P 80P 분할가능



 이 외 공장 지식산업센터 상가 평수 층수 다양하게 매물을 보유하고 있습니다. 
원하시는 조건을 맞춰드리겠습니다.
전화 주시면 성실하고 친절하게 상담 드리겠습니다.

",6.0,,N,단층,False,공장,"15년이내,융자금없는,엘리베이터",False,False,False,N,False,False,,,,,,
2203543128,지식산업센터 부평우림라이온스밸리,,SERVE,2823710400,ROOM,20220204,20220306,20220204,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5174326,126.7194344,37.5174326126.7194344,2823710400104250000,2800000000,인천시,부평구,청천동,,5,,,에이-120B,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평우림라이온스밸리,E0203,지식산업센터 1층 전용15ㅍ 사무실로적합,"*갈산역 연결된 1층
*현재 아웃소싱 사무실로 사용중
",0.0,N,N,단층,False,업무시설,"25년이내,융자금없는,역세권,1층",False,False,False,N,False,False,,,,,,
2203664714,중소형사무실,,hkdotcom,2823710400,SPOFC,20220204,20220306,20220204,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,Y,37.5065027,126.7177378,37.5065027126.7177378,2823710400103010000,2800000000,인천시,부평구,청천동,5080300,4,,,제5층 507호중 일부,인천시 부평구 청천동,N,-,-,1.0,MV001,즉시입주,NOW,55000.0,,D0102,"공실. 대형엘베 유. 남향이라 채광 굿,","구청역7번 출구로 나와 삼익아파트 정문 앞에 위치한 부동산임니다.
이 동네에서  29년째 거주 하고 있는 토박이 공인중개사임니다.
고객님의 입장에서 최선을 다 하여 분쟁 없는 중개를 하겠습니다...",10.0,Y,N,단층,False,제2종 근린생활시설,"25년이내,융자금없는,역세권,관리비10만원이하",False,False,False,N,False,False,,,,,,
2203587028,빌딩,,NEONET,2823710400,BILD,20220204,20220306,20220204,N,0,빌딩,R0,D03,GM,건물,A1,매매,DOC,,N,N,Y,37.5200333,126.7065438,37.5200333126.7065438,2823710400100090000,2800000000,인천시,부평구,청천동,gnks02,0,,,전체,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,D0301,대단지 아파트 앞 대로변 수익형 빌딩,"━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

http://gnks.co.kr 

저희 홈페이지를 방문해주시면 
30분 단위로 업데이트되는 100% 실매물 보실수있습니다.

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

KS부동산중개법인은 

세무 법무(법인설립) 감정평가 금융권대출 신축설계 
대수선리모델링 시공 임대차 건물운영 재매각 까지 

빌딩관련 최고의 컨설팅이 가능한 중개법인 입니다.

실투자금액과 투자목적을 정리해서 문의해주시면 
최고의 매물을 소개해드리겠습니다★ 

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

빌딩매매 전문 중개법인  

(주)KS부동산중개법인 여성CEO 

대표 공인중개사 김진영 ☎ 010 - 6292 - 6530 

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

대단지 아파트 앞 대로변에 위치한 수익형 빌딩

유동인구 및 임차 수요 풍부 공실 걱정 없는 건물

관리 잘 된 건물 

미래 투자 가치 훌륭

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

상세 물건정보 및 브리핑은 당사로 예약후 방문해주셔야  
자세한상담 및 컨설팅을 해드릴수있습니다 

★어딘지 지번만 알려달라고 매너없이 문의주시는분의 
   전화는 정중히 사양합니다.

★100% 직접물건만 광고하며, 공동중개는 하지 않습니다. 

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━",4.0,,N,단층,False,제2종 근린생활시설,25년이상,False,False,False,N,False,False,,,,,협의가능,
2203678182,지식산업센터 부평제이타워3차,,bizmk,2823710400,ROOM,20220204,20220306,20220204,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,5291588,8,,,1039호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평제이타워3차,E0203,공장내 차량진입 및 상하차가능 분양51ㅍ 전용26ㅍ,"10층 공장
층고5m
동력 산업용25kw /증설가능",2.0,Y,N,단층,False,공장,"2년이내,주차가능,엘리베이터,화재경보기",False,False,False,N,False,False,공장,공장,,,,
2203491313,공장,,SERVE,2823710400,BILD,20220204,20220306,20220204,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5186757,126.6896241,37.5186757126.6896241,2823710400100700000,2800000000,인천시,부평구,청천동,,0,,,1층,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,10000.0,,E0201,,"대로변 공장 1층 150p 2700/270만원 층고3.5m 동력40k
반지하건물로 여름 시원 겨울 따뜻
최근 내부 리모델링
주차3대가능

이외 청천동,효성동과 인천지역 공장 매매 임대 문의 환영
드림부동산 대표 임흥기
010-3309-6356,032-361-2177",,,N,단층,False,공장,"25년이상,융자금없는",False,False,False,N,False,False,,,,,,
2203677323,중소형사무실 부평제이타워3차,,bizmk,2823710400,SPOFC,20220204,20220306,20220204,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,5291588,8,,,1259호,인천시 부평구 청천동,N,-,-,1.0,MV001,즉시입주,NOW,10.0,부평제이타워3차,D0102,"냉난방기,책장,사무실,전용15ㅍ  베란다2ㅍ","12층 공장 등록 가능한 사무실 
천장 텍스 마감
동력10~15kw(산업용)
갈산역 도보 7분거리, 부평IC인접한 교통요지",1.0,Y,N,단층,False,공장,"2년이내,관리비10만원이하,주차가능,베란다",False,False,False,N,False,False,,,,,,
2203616154,공장 단독공장,,SERVE,2823710400,BILD,20220204,20220306,20220204,N,0,공장,R0,E02,GJCG,공장/창고,A1,매매,DOC,,N,N,Y,37.52186,126.6886128,37.52186126.6886128,2823710400100580000,2800000000,인천시,부평구,청천동,w5743838,0,,,전부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,단독공장,E0201,"대지 179, 연면적 227, 주차 편리, 준공업지역","* 대지 179.6p
* 연면적 227p (1층 94p, 2층 122.7p, 3층 10.4p(룸, 주거 사용)
* 준공업지역, 평슬라브 지붕, 주차 편리


** 그 외, 청천동 및 인천 전 지역의 공장/ 창고 매매/임대 문의는~

       신흥공장부동산 공인중개사사무소  
       代) 032)575-2636,  010-2362-8981",0.0,,N,단층,False,공장,25년이상,False,False,False,N,False,False,일반공장,일반공장,2.0,25-50,,
2203554476,공장 일반공장,,SERVE,2823710400,BILD,20220204,20220306,20220204,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5217418,126.6984258,37.5217418126.6984258,2823710400103800000,2800000000,인천시,부평구,청천동,w5743838,0,,,1층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,일반공장,E0201,"1층 200, 층고6,호이스트3톤1기, 사출, 제관, 머시닝 추천","* 1층 200p, 호이스트3톤1기,
* 층고6m
* 사출, 제관, 머시닝 추천

** 그 외, 청천동  및 인천 전지역의 공장/창고, 매매및 임대 문의는~

    신흥공장부동산 공인중개사사무소  代032)575-2636,  010-2362-8981",0.0,,N,단층,False,공장,"25년이상,융자금없는",False,False,False,N,False,False,일반공장,일반공장,3.0,50-100,,
2202366257,지식산업센터 부평우림라이온스밸리,,bizmk,2823710400,ROOM,20220122,20220221,20220122,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,MOBL,소유자,N,N,Y,37.5174326,126.7194344,37.5174326126.7194344,2823710400104250000,2800000000,인천시,부평구,청천동,jschbaram73,5,,,B동 407호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평우림라이온스밸리,E0203,,"지식산업센터 부평우림라이온스밸리 4층 입니다.

최근에 리모델링을 마쳐서 내부가 깨끗합니다.

사무실이 분리되어 공간 활용도가 높고, 화물 엘리베이터 바로 앞에 위치해서 물품의 이동이 용이합니다.

신형 냉난방기가 설치되어 있습니다.

층고가 높고 창문이 많아서 개방감이 우수하고 쾌적합니다.",264.0,Y,N,단층,False,공장,"25년이내,융자금없는,역세권,주차가능",False,False,False,N,False,False,사무실/공장,사무실/공장,,,,
2202531972,지식산업센터 부평테크시티,,bizmk,2823710400,ROOM,20220124,20220223,20220124,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,A1,매매,OWNER,소유자,N,N,Y,37.5177077,126.7209579,37.5177077126.7209579,2823710400104250000,2800000000,인천시,부평구,청천동,hns8949,2,,,"1102호,1103호",인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평테크시티,E0203,"역세권 지식산업센터 아주아주귀한 업무시설용도 누구나 매수,임대가능","*갈산역에 위치한 지식산업센터입니다.

*인테리어 최상입니다.(현재 임대가 맞춰졌습니다.바로 임대수익 발생합니다.)

*국가산업단지 내 지식산업센터 이지만 건축물 용도가 업무시설이므로 누구나 자유롭게 매수하실수 있고 임대주실수 있습니다.

*최고의 기회를 잡으십시오!!!",0.0,,N,단층,False,업무시설,"4년이내,역세권",False,False,False,N,False,False,사무실,사무실,,,,
2203393537,공장 일반공장,,SERVE,2823710400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5186757,126.6896241,37.5186757126.6896241,2823710400100700000,2800000000,인천시,부평구,청천동,w5743838,0,,,1층전부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,일반공장,E0201,"1층 150, 동력 40, 층고 3.5, 주차3대","* 1층 150p
* 동력 40k, 층고3.5m,  무허가건물
* 주차 3대
* 청천농장 입구 5분이내,  인력수급이 용이합니다.


**  그 외, 서구 및 부평구, 인천 전 지역의 공장 매매/임대 문의는~
 
    신흥 공장부동산 공인중개사사무소   
     代032) 575-2636,  010-2362-8981",0.0,,N,단층,False,공장,"25년이상,융자금없는",False,False,False,N,False,False,일반공장,,2.0,25-50,,
2203348752,공장 대형공장,,SERVE,2823710400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5202041,126.7169189,37.5202041126.7169189,2823710400104160000,2800000000,인천시,부평구,청천동,w5743838,10,,,1동 1층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,대형공장,E0201,"1층 110, 층고4.5, 호이스트 있음, 동력충분, 내부사무실","* 1층 110p, 경인고속도로 인터체인지 인접
* 층고 4.5m, 동력 충분
* 현재 사출공장 생산라인 협의 후 인수인계 가능~
* 호이스트및 내부 사무실 있음

** 그 외, 청천동 및 인천 전지역의 공장/창고, 매매 및 임대 문의는~

    신홍 공장부동산공인   代 032)575-2636,  010-2362-8981",0.0,,N,단층,False,공장,"25년이내,융자금없는",False,False,False,N,False,False,일반공장,사출공장 추천,,,,
2203352202,기타,,bizmk,2823710400,BILD,20220203,20220305,20220203,N,0,,R0,Z00,GM,건물,B2,월세,DOC,,N,N,Y,37.5228853,126.7115744,37.5228853126.7115744,2823710400104030000,2800000000,인천시,부평구,청천동,jyj11jjj,0,,,1층일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,,4차선대로접 주차편리한 1층100 위치좋은 매장임대 200도 가능,"4차선대로접한 상가매장 임대합니다.
주차편리하고,광고효과 좋은 위치입니다.
100평,200평모두 가능합니다
일반매장,커피숍,은행 등등 
100평 임대시
보증금 5000만원 / 월임대료 500만원

★ 자세한 문의사항은 연락주시면 상세히 답변드리겠습니다
★ 공장임대,매매 매물접수 환영합니다.
★ 경인공인중개사사무소 032)575-6777, 010-9331-0192
홈페이지 http://jjo11.kmswb.kr/ 
블로그 https://blog.naver.com/jjo1975121",5.0,,N,단층,False,제1종 근린생활시설,10년이내,False,False,False,N,False,False,,,,,,
2203410032,공장,,industry,2823710400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,A1,매매,DOC,,N,N,Y,37.5222755,126.7087924,37.5222755126.7087924,2823710400103950000,2800000000,인천시,부평구,청천동,,0,,,전부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,,,E0201,"대로변 노출좋은 공장,창고 인력수급 용이, 용도변경 가능,신축용지","본 매물은 청천동 준공업 지역내 매물로 건물 관리가 잘 되어 있고, 추후 신축을 통해 용도 변경이 가능한 매물입니다.

신축용도변경 가능 예 상가(근린시설),주택,빌라,오피스텔등 

갈산역 도보 10분, 부평IC1KM이내 인접한 교통이 편리하고 인력수급이 용이한 매물입니다.


공장 물건의 특성상 모든 물건의 오픈이 어렵습니다.

본 물건 이 외 공장, 사무실, 지식인산업센터,상가 많은 매물 보유 하고있습니다.

급매 물건 다수 보유하고 있으며, 나대지,신축공장,신축지산분양상담 환영합니다.

청천동 지식산업센터(갈산역인근)20평/30평/40평/50평/100평/250평

청천동 1층 125평/200평/320평/400평/500평 이상

2층,3층,4층,5층 100평/200평/300평/400평/500평/1000평 이상

효성동, 작전동 서운동 100평/200평/300평/400평/500평이상 등 많은 물건 보유중입니다.

책임/성실/비밀 중개 약속드립니다.

가공단부동산 대표 변영섭 032-522-1777

담당 소속공인중개사 최강민 010-6347-4329

개인블로그 안내

https://blog.naver.com/beat6329",6.0,,N,단층,False,공장,25년이상,False,False,False,N,False,False,"공장,창고","공장,창고",4.0,100-1000,협의가능,N
2203329237,공장,,SERVE,2823710400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5208319,126.7169809,37.5208319126.7169809,2823710400104160000,2800000000,인천시,부평구,청천동,,13,,,2층공장일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,2층 190ㅍ 주변시세대비 가장저렴한매물 즉시입주가,"* 주변 교통 입지여건좋으며 대형차진입가능
*  대형차진입하여 물건 상하차 편리 
* 넓은 마당으로 넉넉한 주차
*.2층으로  층고 약 2.5m정도
* 주변시세 대비 저렴한 임대료 (평당18000원) 
* 관리비 없음

** 필요하신 업체는 언제든지 상담하여 주시기바랍니다

 나공단부동산 010-9117-6332",0.0,,N,단층,False,공장,"25년이상,융자금없는",False,False,False,N,False,False,,,,,,
2203319511,공장,,SERVE,2823710400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5174326,126.7194344,37.5174326126.7194344,2823710400104250000,2800000000,인천시,부평구,청천동,gonddantower,5,,,b동 507호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,"전용40ㅍ 쇼핑몰,공장 창고 사무실 추천","●전용40P 파티션나눠짐
●이외 층수 다양하게 매물 보유중
●공실 즉시입주가능 
●주변입지조건 좋음 
●갈산역과 연결되어 대형차 진입용이하며 인력수급원활한지역



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",0.0,,N,단층,False,공장,"25년이내,융자금없는,역세권,엘리베이터",False,False,False,N,False,False,공장 창고 사무실,공장 창고 사무실 쇼핑몰,3.0,50-100,,
